Transaction_ID,Customer_ID,Transaction_Type,Source_Country,Destination_Country,Source_City,Destination_City,Source_Currency,Destination_Currency,Exchange_Rate,Transaction_Amount,Converted_Amount,Fee_Charged,Tax_Applied,Total_Deduction,Sharia_Compliant,Contract_Type,Transaction_Date,Transaction_Time,Processing_Time_Seconds,Fraud_Flag,AML_Flag,Risk_Score,Channel,Device_Type
TXN001657,CUST1130,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,290.79,21518.46,8.11,5.61,13.719999999999999,Yes,Ijara,2025-02-27,22:21:56.949134,95.53,0,0,1,Online Portal,ATM
TXN001658,CUST6638,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,2953.44,218554.56,63.53,20.25,83.78,Yes,Ijara,2024-06-29,07:16:43.018914,106.88,0,0,14,Mobile App,Desktop
TXN001659,CUST4287,Trade Finance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,604.85,45363.6,10.56,7.3,17.86,Yes,Ijara,2024-04-21,20:44:18.621204,46.2,0,0,3,Online Portal,ATM
TXN001660,CUST1733,Trade Finance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,406.29,30471.75,9.79,2.12,11.91,Yes,Salam,2024-09-17,18:06:21.320153,111.08,0,0,2,ATM,ATM
TXN001661,CUST6964,Remittance,Pakistan,Pakistan,Lahore,Islamabad,PKR,PKR,1.0,1736.16,1736.16,42.64,13.05,55.69,Yes,Murabaha,2026-03-11,20:12:35.518347,13.67,0,0,8,Branch,ATM
TXN001662,CUST8570,SWIFT,UK,Qatar,London,Doha,GBP,QAR,117.83,714.32,84168.8,12.41,6.38,18.79,Yes,Murabaha,2025-03-20,08:15:13.779844,49.71,0,0,3,Branch,Mobile
TXN001663,CUST6754,Trade Finance,Kuwait,UK,Kuwait City,Manchester,KWD,GBP,153.89,5911.7,909752.13,64.43,115.56,179.99,Yes,None,2025-04-12,05:49:14.993009,19.01,0,0,29,ATM,Mobile
TXN001664,CUST8744,SWIFT,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,2509.98,185738.52,45.58,35.37,80.94999999999999,Yes,Salam,2024-11-05,03:44:05.888467,111.12,0,0,12,Online Portal,ATM
TXN001665,CUST3335,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,2695.31,199452.94,76.43,50.87,127.30000000000001,Yes,Murabaha,2024-11-28,00:02:03.857700,34.98,0,0,13,Branch,ATM
TXN001666,CUST3394,Remittance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,4366.91,323151.34,71.07,41.59,112.66,Yes,None,2026-02-09,07:22:04.600486,46.6,0,0,21,Online Portal,Desktop
TXN001667,CUST5380,Trade Finance,UAE,USA,Dubai,Chicago,AED,USD,178.99,4545.79,813650.95,118.93,81.08,200.01,Yes,Ijara,2024-06-04,00:46:23.398331,18.83,0,0,22,Mobile App,ATM
TXN001668,CUST2047,Remittance,Qatar,UAE,Doha,Dubai,QAR,AED,293.08,3095.58,907252.59,72.93,26.42,99.35000000000001,Yes,Ijara,2025-09-10,02:07:11.910061,33.41,0,0,15,Online Portal,Desktop
TXN001669,CUST3153,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,534.78,39573.72,10.2,2.85,13.049999999999999,Yes,Ijara,2025-05-29,14:34:14.510382,34.9,0,0,2,ATM,Mobile
TXN001670,CUST6120,Online Transfer,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,2045.55,153416.25,55.41,30.22,85.63,Yes,None,2024-12-18,15:45:40.696519,88.44,0,0,10,Branch,ATM
TXN001671,CUST3397,Trade Finance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,4412.7,330952.5,74.16,45.83,119.99,Yes,None,2025-03-06,14:27:23.781283,9.77,0,0,22,ATM,Desktop
TXN001672,CUST1359,Remittance,Kuwait,Saudi Arabia,Kuwait City,Jeddah,KWD,SAR,81.21,1735.23,140918.03,50.57,13.97,64.54,Yes,Salam,2025-12-05,08:17:40.081801,42.14,0,0,8,Branch,Desktop
TXN001673,CUST4914,Remittance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1108.95,83171.25,16.54,22.01,38.55,Yes,Ijara,2025-01-23,16:57:59.560497,64.04,0,0,5,Branch,Mobile
TXN001674,CUST4014,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,292.11,21908.25,7.14,2.36,9.5,Yes,Ijara,2025-05-30,08:36:29.010103,6.72,0,0,1,Branch,Mobile
TXN001675,CUST9581,SWIFT,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1435.09,106196.66,25.94,10.85,36.79,Yes,None,2024-10-03,09:26:32.764098,16.56,0,0,7,ATM,Desktop
TXN001676,CUST6271,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,579.7,42897.8,16.89,6.87,23.76,Yes,None,2024-05-10,19:17:11.762419,32.72,0,0,2,Online Portal,Desktop
TXN001677,CUST6736,SWIFT,Saudi Arabia,Kuwait,Jeddah,Kuwait City,SAR,KWD,120.17,1063.7,127824.83,27.09,6.12,33.21,Yes,None,2024-12-19,08:17:45.200524,104.71,0,0,5,Branch,Desktop
TXN001678,CUST6171,Online Transfer,UK,UAE,Manchester,Dubai,GBP,AED,70.79,3392.87,240181.27,75.8,20.43,96.22999999999999,Yes,Salam,2025-10-06,15:42:59.810538,76.41,0,0,16,Branch,Desktop
TXN001679,CUST2998,Online Transfer,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1281.58,96118.5,33.89,16.11,50.0,Yes,Murabaha,2024-08-23,23:54:26.714981,98.62,0,0,6,Branch,Mobile
TXN001680,CUST3644,Online Transfer,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1425.26,106894.8,29.34,26.19,55.53,Yes,Ijara,2025-04-10,20:40:45.080091,39.55,0,0,7,ATM,Mobile
TXN001681,CUST8431,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,1745.44,130908.0,43.09,17.79,60.88,Yes,Murabaha,2025-07-31,20:25:35.889131,39.58,0,0,8,Branch,ATM
TXN001682,CUST8912,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1823.14,136735.2,35.59,31.3,66.89,Yes,Ijara,2026-03-12,16:09:06.316510,91.22,0,0,9,Online Portal,ATM
TXN001683,CUST9577,Online Transfer,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1918.14,143860.5,45.77,32.6,78.37,Yes,Murabaha,2025-10-16,09:10:11.355366,71.88,0,0,9,Online Portal,Desktop
TXN001684,CUST3823,Trade Finance,Pakistan,USA,Lahore,New York,PKR,USD,150.81,4903.33,739471.2,121.35,71.82,193.17,Yes,Murabaha,2025-08-27,13:02:51.801333,117.37,0,0,24,Branch,ATM
TXN001685,CUST5600,Remittance,Saudi Arabia,Qatar,Riyadh,Doha,SAR,QAR,183.48,2030.37,372532.29,46.0,25.91,71.91,Yes,Salam,2024-12-21,11:17:42.864528,51.16,0,0,10,Mobile App,Mobile
TXN001686,CUST1490,Online Transfer,Pakistan,Saudi Arabia,Karachi,Riyadh,PKR,SAR,255.44,2422.06,618691.01,54.95,48.23,103.18,Yes,Salam,2025-12-18,07:07:24.870613,118.72,0,0,12,ATM,Mobile
TXN001687,CUST7542,Online Transfer,Qatar,UAE,Doha,Dubai,QAR,AED,77.29,993.42,76781.43,17.3,9.2,26.5,Yes,Salam,2025-04-26,05:14:14.107661,39.42,0,0,4,Online Portal,Desktop
TXN001688,CUST5731,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,1843.95,136452.3,36.21,36.52,72.73,Yes,Ijara,2024-10-18,23:20:15.622525,93.98,0,0,9,ATM,Desktop
TXN001689,CUST8306,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,1824.21,134991.54,24.34,32.33,56.67,Yes,Salam,2024-12-06,07:29:58.365699,25.93,0,0,9,ATM,Mobile
TXN001690,CUST4467,Remittance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,3954.93,296619.75,44.63,29.83,74.46000000000001,Yes,Murabaha,2026-01-25,23:58:00.987879,9.11,0,0,19,ATM,Desktop
TXN001691,CUST1984,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,2456.07,181749.18,63.05,29.82,92.87,Yes,Murabaha,2025-11-14,12:58:36.087460,39.93,0,0,12,Branch,ATM
TXN001692,CUST5940,Trade Finance,Saudi Arabia,UAE,Jeddah,Dubai,SAR,AED,271.23,545.46,147945.12,11.47,5.91,17.380000000000003,Yes,Murabaha,2025-09-15,03:03:41.340183,104.8,0,0,2,Mobile App,Desktop
TXN001693,CUST2990,Online Transfer,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,1060.65,79548.75,17.26,10.09,27.35,Yes,Murabaha,2025-06-18,21:42:02.380178,79.25,0,0,5,Mobile App,Mobile
TXN001694,CUST6296,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,2225.57,164692.03,64.35,34.23,98.57999999999998,Yes,Murabaha,2026-03-13,05:23:52.724832,38.34,0,0,11,Mobile App,ATM
TXN001695,CUST1429,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,4349.06,321830.74,54.35,46.5,100.85,Yes,Murabaha,2025-04-16,16:11:10.430557,69.68,0,0,21,Online Portal,Mobile
TXN001696,CUST4074,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,7944.57,587898.18,180.93,143.6,324.53,Yes,Salam,2025-07-25,19:58:27.068184,101.8,0,0,39,Online Portal,Desktop
TXN001697,CUST3475,Remittance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,690.4,51780.0,8.94,13.65,22.59,Yes,Murabaha,2024-10-07,22:09:46.565879,7.88,0,0,3,Mobile App,ATM
TXN001698,CUST4968,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,7546.03,565952.4,145.22,68.9,214.12,Yes,None,2026-03-21,17:35:23.156188,111.06,0,0,37,Mobile App,Mobile
TXN001699,CUST1101,Online Transfer,UAE,Kuwait,Dubai,Kuwait City,AED,KWD,144.47,605.5,87476.59,10.69,11.74,22.43,Yes,Murabaha,2025-10-05,02:37:27.663284,100.49,0,0,3,ATM,Mobile
TXN001700,CUST4740,Online Transfer,Kuwait,UK,Kuwait City,Manchester,KWD,GBP,132.98,709.84,94394.52,17.93,12.92,30.85,Yes,Salam,2024-12-31,06:59:44.609855,24.88,0,0,3,Branch,Mobile
TXN001701,CUST7436,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,4353.37,322149.38,79.31,53.62,132.93,Yes,None,2024-10-07,16:54:53.361175,31.48,0,0,21,Mobile App,Mobile
TXN001702,CUST6628,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,1728.92,127940.08,34.05,16.46,50.51,Yes,Salam,2025-06-18,00:24:48.232559,89.26,0,0,8,Mobile App,Mobile
TXN001703,CUST9217,SWIFT,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1573.53,118014.75,21.72,15.38,37.1,Yes,Ijara,2024-09-16,17:56:48.263565,46.18,0,0,7,Branch,Desktop
TXN001704,CUST6853,SWIFT,Qatar,UK,Doha,London,QAR,GBP,285.73,601.57,171886.6,13.38,11.95,25.33,Yes,Salam,2025-01-27,02:26:49.758209,92.03,0,0,3,ATM,ATM
TXN001705,CUST2650,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,2517.19,188789.25,72.39,34.4,106.78999999999999,Yes,None,2025-11-22,14:33:15.588554,68.92,0,0,12,Online Portal,Mobile
TXN001706,CUST3811,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,4154.12,307404.88,59.85,80.84,140.69,Yes,None,2024-10-13,07:50:11.195110,7.93,0,0,20,Branch,ATM
TXN001707,CUST7643,SWIFT,USA,Kuwait,Chicago,Kuwait City,USD,KWD,292.38,3852.59,1126419.68,82.31,54.86,137.17000000000002,Yes,Salam,2025-03-24,12:51:13.234420,9.28,0,0,19,ATM,ATM
TXN001708,CUST4372,SWIFT,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,3603.28,266642.42,92.13,60.54,152.67,Yes,Murabaha,2026-03-21,23:14:33.075373,14.1,0,0,18,ATM,Desktop
TXN001709,CUST3249,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,2029.52,150184.48,52.5,23.13,75.63,Yes,Salam,2025-11-17,02:54:32.787486,10.18,0,0,10,Branch,Mobile
TXN001710,CUST5764,Online Transfer,UAE,Kuwait,Dubai,Kuwait City,AED,KWD,73.44,1180.88,86723.83,18.94,18.31,37.25,Yes,Salam,2024-09-07,10:29:32.053592,109.88,0,0,5,Online Portal,ATM
TXN001711,CUST5327,Trade Finance,Kuwait,Pakistan,Kuwait City,Karachi,KWD,PKR,900.0,2274.75,2047275.0,30.04,26.54,56.58,Yes,Salam,2025-11-12,20:53:11.195368,55.73,0,0,11,ATM,Desktop
TXN001712,CUST8394,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,3611.95,267284.3,37.77,53.09,90.86000000000001,Yes,Ijara,2025-08-08,20:18:24.753363,59.92,0,0,18,Branch,Mobile
TXN001713,CUST5658,Remittance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1285.75,95145.5,18.07,22.63,40.7,Yes,Ijara,2025-05-31,20:05:31.983385,78.57,0,0,6,ATM,Desktop
TXN001714,CUST6564,Remittance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,125.72,9303.28,2.03,1.21,3.2399999999999998,Yes,Ijara,2025-06-03,21:44:16.064157,107.14,0,0,0,Online Portal,Mobile
TXN001715,CUST4594,SWIFT,Kuwait,Pakistan,Kuwait City,Islamabad,KWD,PKR,900.0,1367.6,1230840.0,31.76,24.41,56.17,Yes,Ijara,2024-07-18,00:48:12.162207,34.46,0,0,6,Online Portal,Desktop
TXN001716,CUST7310,SWIFT,Kuwait,Saudi Arabia,Kuwait City,Riyadh,KWD,SAR,186.51,3222.22,600976.25,69.28,55.12,124.4,Yes,Ijara,2024-06-12,01:19:31.989045,34.16,0,0,16,Branch,ATM
TXN001717,CUST4704,Trade Finance,USA,UAE,New York,Abu Dhabi,USD,AED,66.6,599.57,39931.23,14.35,6.68,21.03,Yes,Murabaha,2024-04-19,04:09:37.124996,51.15,0,0,2,Branch,Mobile
TXN001718,CUST3742,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,3720.54,275319.96,71.58,44.8,116.38,Yes,Ijara,2024-07-30,20:27:50.902345,99.01,0,0,18,Online Portal,ATM
TXN001719,CUST4501,SWIFT,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,96.1,1880.16,180683.38,40.95,21.82,62.77,Yes,Murabaha,2024-07-21,10:53:32.677967,78.44,0,0,9,ATM,ATM
TXN001720,CUST6724,Remittance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,952.59,70491.66,19.98,7.58,27.560000000000002,Yes,Ijara,2024-05-24,21:00:51.568160,47.28,0,0,4,ATM,Desktop
TXN001721,CUST2990,Online Transfer,Qatar,Qatar,Doha,Doha,QAR,QAR,1.0,1660.79,1660.79,35.89,32.19,68.08,Yes,Salam,2024-12-16,07:21:10.434636,66.28,0,0,8,Mobile App,ATM
TXN001722,CUST4873,Trade Finance,Kuwait,USA,Kuwait City,Chicago,KWD,USD,202.93,603.85,122539.28,10.85,11.34,22.189999999999998,Yes,None,2024-06-27,21:33:51.722965,74.72,0,0,3,Mobile App,ATM
TXN001723,CUST9626,SWIFT,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,1634.59,120959.81,27.92,27.98,55.900000000000006,Yes,Salam,2026-03-23,15:51:53.768145,61.09,0,0,8,Branch,Desktop
TXN001724,CUST9802,Trade Finance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,7536.73,565254.75,154.01,136.14,290.15,Yes,Salam,2026-01-21,18:20:00.277175,40.61,0,0,37,Mobile App,ATM
TXN001725,CUST8120,Trade Finance,UK,Saudi Arabia,London,Riyadh,GBP,SAR,265.17,714.03,189339.34,10.03,5.05,15.079999999999998,Yes,Ijara,2025-01-23,07:07:14.804985,99.23,0,0,3,Branch,Desktop
TXN001726,CUST1366,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1049.42,77657.38,22.1,18.23,40.33,Yes,Salam,2025-03-19,04:50:24.186659,85.02,0,0,5,ATM,ATM
TXN001727,CUST4527,Trade Finance,USA,UK,New York,Manchester,USD,GBP,164.61,2876.97,473578.03,46.12,54.07,100.19,Yes,Salam,2025-10-21,16:00:47.640611,58.72,0,0,14,Mobile App,Desktop
TXN001728,CUST6790,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,2821.9,208820.6,41.6,55.41,97.00999999999999,Yes,Salam,2024-11-12,19:07:27.089988,109.87,0,0,14,ATM,Desktop
TXN001729,CUST3345,Remittance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,2929.45,219708.75,70.73,56.54,127.27000000000001,Yes,Salam,2024-12-07,19:46:00.227942,79.5,0,0,14,Online Portal,Desktop
TXN001730,CUST8296,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,1055.2,78084.8,25.41,10.16,35.57,Yes,Murabaha,2025-10-25,18:41:50.534837,6.24,0,0,5,ATM,ATM
TXN001731,CUST5875,Trade Finance,Saudi Arabia,Saudi Arabia,Jeddah,Riyadh,SAR,SAR,1.0,1671.58,1671.58,37.73,24.47,62.199999999999996,Yes,None,2025-11-06,05:29:22.587196,21.52,0,0,8,Mobile App,Mobile
TXN001732,CUST8753,SWIFT,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,2885.96,216447.0,49.6,50.22,99.82,Yes,Murabaha,2025-02-20,01:04:40.771630,74.72,0,0,14,Mobile App,Desktop
TXN001733,CUST1584,Trade Finance,Saudi Arabia,Kuwait,Jeddah,Kuwait City,SAR,KWD,54.27,4274.97,232002.62,100.06,71.01,171.07,Yes,Ijara,2024-08-05,07:39:11.451004,88.66,0,0,21,Branch,Desktop
TXN001734,CUST1426,Remittance,UK,USA,Manchester,New York,GBP,USD,184.58,7377.44,1361727.88,80.84,75.87,156.71,Yes,Murabaha,2024-11-15,00:16:22.306730,50.34,0,0,36,Mobile App,ATM
TXN001735,CUST9867,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,569.1,42113.4,12.51,3.43,15.94,Yes,None,2025-07-20,07:06:10.238843,25.09,0,0,2,Mobile App,Desktop
TXN001736,CUST9978,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,926.19,68538.06,21.68,6.5,28.18,Yes,Murabaha,2026-02-09,14:22:09.502712,40.29,0,0,4,Online Portal,Desktop
TXN001737,CUST9732,Trade Finance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,4853.29,363996.75,77.36,60.22,137.57999999999998,Yes,None,2025-09-02,09:45:21.556073,18.51,0,0,24,Branch,Mobile
TXN001738,CUST9820,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,181.06,13398.44,3.72,1.68,5.4,Yes,None,2024-06-16,11:37:04.453401,62.06,0,0,0,Branch,ATM
TXN001739,CUST7365,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,616.67,45633.58,7.65,7.35,15.0,Yes,None,2024-10-28,15:23:22.135479,74.48,0,0,3,Branch,ATM
TXN001740,CUST2342,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,1122.66,84199.5,18.35,16.11,34.46,Yes,None,2025-01-03,19:18:27.722435,52.95,0,0,5,ATM,Desktop
TXN001741,CUST5235,SWIFT,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,1369.76,102732.0,19.22,23.28,42.5,Yes,None,2026-02-14,08:00:45.995019,105.81,0,0,6,Online Portal,ATM
TXN001742,CUST7671,Online Transfer,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,12899.71,967478.4,355.89,148.6,504.49,Yes,Ijara,2024-03-30,20:45:40.665909,46.39,0,0,64,Branch,Mobile
TXN001743,CUST5029,Online Transfer,USA,Saudi Arabia,Chicago,Riyadh,USD,SAR,170.91,1152.56,196984.03,18.5,7.64,26.14,Yes,Ijara,2025-05-08,09:06:34.403540,20.03,0,0,5,Mobile App,Mobile
TXN001744,CUST5627,Remittance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,2006.2,148458.8,32.36,14.3,46.66,Yes,Ijara,2025-02-02,05:42:46.683129,35.3,0,0,10,Mobile App,ATM
TXN001745,CUST6925,Online Transfer,USA,Qatar,New York,Doha,USD,QAR,62.64,1283.83,80419.11,12.95,22.77,35.72,Yes,Murabaha,2025-11-08,04:07:21.804430,13.92,0,0,6,ATM,Desktop
TXN001746,CUST5041,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,527.63,39572.25,11.52,9.31,20.83,Yes,Ijara,2025-08-05,20:44:46.308668,53.81,0,0,2,ATM,ATM
TXN001747,CUST6191,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,6508.26,481611.24,120.99,120.44,241.43,Yes,None,2026-03-08,17:43:30.683862,115.71,0,0,32,Branch,Mobile
TXN001748,CUST4624,Remittance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1015.17,76137.75,16.91,14.64,31.55,Yes,Murabaha,2025-12-23,19:06:42.346841,5.47,0,0,5,Mobile App,Mobile
TXN001749,CUST1878,Online Transfer,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,3950.4,296280.0,94.22,40.37,134.59,Yes,Murabaha,2025-02-12,04:09:00.044328,90.3,0,0,19,Mobile App,Mobile
TXN001750,CUST4269,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,465.7,34461.8,9.16,4.01,13.17,Yes,Salam,2026-01-07,13:22:36.866255,43.12,0,0,2,Branch,ATM
TXN001751,CUST5719,Remittance,UK,Qatar,London,Doha,GBP,QAR,132.61,3258.16,432064.07,60.12,30.12,90.24,Yes,Murabaha,2025-03-30,14:53:09.393549,75.57,0,0,16,Mobile App,Desktop
TXN001752,CUST8709,Remittance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,4151.97,307245.78,46.73,29.99,76.72,Yes,Salam,2026-02-02,16:00:30.694139,118.62,0,0,20,Mobile App,ATM
TXN001753,CUST1306,Remittance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,664.47,49835.25,16.76,7.98,24.740000000000002,Yes,Ijara,2024-06-23,04:49:11.299237,119.47,0,0,3,Mobile App,ATM
TXN001754,CUST5235,SWIFT,Saudi Arabia,USA,Jeddah,New York,SAR,USD,205.49,4382.28,900514.72,116.93,54.57,171.5,Yes,Ijara,2025-02-13,22:09:17.701487,99.61,0,0,21,ATM,Mobile
TXN001755,CUST9329,Remittance,Qatar,Pakistan,Doha,Islamabad,QAR,PKR,76.0,1552.8,118012.8,26.26,8.42,34.68,Yes,None,2024-12-17,07:44:40.554869,55.34,0,0,7,Branch,Mobile
TXN001756,CUST7356,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,1068.73,79086.02,30.26,17.53,47.790000000000006,Yes,Salam,2024-05-10,03:55:55.118933,9.11,0,0,5,Mobile App,ATM
TXN001757,CUST8979,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,4270.3,320272.5,71.17,85.11,156.28,Yes,Ijara,2025-08-20,01:10:46.601276,56.96,0,0,21,Branch,ATM
TXN001758,CUST7673,Online Transfer,Saudi Arabia,Kuwait,Riyadh,Kuwait City,SAR,KWD,121.37,2622.45,318286.76,59.93,15.1,75.03,Yes,Ijara,2025-02-28,04:19:41.574952,113.54,0,0,13,Branch,ATM
TXN001759,CUST9583,Online Transfer,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,236.86,991.17,234768.53,26.74,11.59,38.33,Yes,Murabaha,2024-10-21,15:20:06.346344,107.03,0,0,4,Online Portal,ATM
TXN001760,CUST9115,SWIFT,UAE,Kuwait,Dubai,Kuwait City,AED,KWD,89.44,2174.23,194463.31,53.59,24.92,78.51,Yes,None,2024-04-07,14:04:28.800800,21.04,0,0,10,Online Portal,Desktop
TXN001761,CUST5307,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,994.39,74579.25,19.87,13.83,33.7,Yes,Ijara,2024-10-06,10:56:01.851720,59.33,0,0,4,Online Portal,ATM
TXN001762,CUST5775,Remittance,UK,UK,Manchester,London,GBP,GBP,1.0,4705.8,4705.8,140.23,61.55,201.77999999999997,Yes,None,2025-03-05,21:08:43.031211,23.96,0,0,23,ATM,ATM
TXN001763,CUST1328,Online Transfer,UK,Saudi Arabia,Manchester,Jeddah,GBP,SAR,228.72,4772.25,1091509.02,90.4,69.87,160.27,Yes,Ijara,2025-11-04,15:13:11.428305,16.93,0,0,23,Branch,Desktop
TXN001764,CUST7893,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,3170.94,234649.56,32.54,20.28,52.82,Yes,Ijara,2025-03-10,13:26:56.312207,44.3,0,0,15,Mobile App,Desktop
TXN001765,CUST9795,SWIFT,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1741.87,130640.25,22.0,25.26,47.260000000000005,Yes,Murabaha,2025-01-04,22:03:01.576413,104.56,0,0,8,ATM,ATM
TXN001766,CUST6052,Online Transfer,Pakistan,USA,Islamabad,New York,PKR,USD,274.36,1217.3,333978.43,20.42,7.22,27.64,Yes,Murabaha,2025-06-12,22:49:33.199587,112.94,0,0,6,Online Portal,ATM
TXN001767,CUST3747,SWIFT,UK,Kuwait,London,Kuwait City,GBP,KWD,143.64,4443.14,638212.63,120.83,44.87,165.7,Yes,Ijara,2025-01-23,09:02:00.355069,113.77,0,0,22,Branch,ATM
TXN001768,CUST4885,Trade Finance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,1044.13,78309.9,17.18,17.04,34.22,Yes,Ijara,2026-03-06,11:55:19.589409,36.62,0,0,5,Online Portal,ATM
TXN001769,CUST7766,SWIFT,UAE,Kuwait,Abu Dhabi,Kuwait City,AED,KWD,121.68,1525.8,185659.34,23.61,15.65,39.26,Yes,None,2024-06-13,12:55:36.904397,25.81,0,0,7,Branch,Mobile
TXN001770,CUST7299,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,130.57,9662.18,3.47,0.84,4.3100000000000005,Yes,None,2025-09-19,22:39:33.614917,79.66,0,0,0,Online Portal,Mobile
TXN001771,CUST8589,SWIFT,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,1714.39,126865.01,42.53,33.26,75.78999999999999,Yes,Ijara,2026-03-17,04:38:57.049967,107.75,0,0,8,Mobile App,Desktop
